Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date,Revenue,Profit,Store
TTD55,27123,Electronics,Queeta,13,1079,0.2168273226899615,2024-02-06 09:18:31,10985.56314462791,2093.3480338601235,Store F
TTD56,16472,clothing,Faisabad,1,3900,0.2146997429597803,2025-08-19 17:59:13,3062.6710024568565,864.5101820073,Store C
TTD57,63303,Electronics,Lhore,8,4880,0.1218661998851057,2024-11-18 16:42:43,34282.34355648547,7915.306827380135,Store B
TTD58,22952,Grocery,Lhore,17,4611,0.2594901886909861,2025-06-08 06:00:18,58046.34257907967,15990.826731080133,Store B
TTD59,58748,Grocery,Lhore,8,321,0.2827905886412268,2025-01-19 14:08:47,1841.7937683693297,498.352526677528,Store B
TTD60,77029,Electronics,Faisabad,15,3894,0.216264390052816,2024-11-22 18:09:19,45777.99697701501,5010.920813965732,Store C
TTD61,68360,sports,Peshawar,15,2826,0.1220153191345249,2024-03-01 13:00:27,37217.77062188749,10394.446844334436,Store E
TTD62,75507,sports,Peshawar,12,156,0.2410482474731179,2024-07-20 07:48:08,1420.7576807303233,364.94853636486187,Store E
TTD63,16879,book,Peshawar,7,3265,0.0255823074791017,2024-03-12 19:30:06,22270.31636256513,3230.423321384161,Store E
TTD64,15690,clothing,Faisabad,5,1518,0.0999298763867926,2025-01-08 19:55:39,6831.532238224244,1469.799638252983,Store C
TTD65,95317,sports,Karachi,13,2466,0.2867229992519393,2025-01-14 02:05:52,22866.234089981328,5003.158654987656,Store D
TTD66,82669,sports,Queeta,19,2968,0.2326985602540974,2024-01-14 04:14:30,43269.66279015094,10710.100452032097,Store F
TTD67,20026,Grocery,Lhore,11,3633,0.0726782614221927,2024-04-02 18:57:55,37058.55863878491,10799.232909831722,Store B
TTD68,38224,book,Faisabad,11,1928,0.2068002388638376,2024-09-03 18:23:29,16822.18053417573,2853.020666123001,Store C
TTD69,13833,Electronics,Lhore,8,2369,0.2061327493825865,2025-11-08 15:53:38,15045.37213370122,3873.535815709731,Store B
TTD70,73642,clothing,Lhore,17,3088,0.2409572257566267,2024-10-21 06:32:05,39846.709476680124,4129.409420645151,Store B
TTD71,26647,clothing,Islamabad,5,835,0.0220490844528721,2024-05-15 04:05:16,4082.945072409259,417.18468599945265,Store A
TTD72,29318,book,Queeta,5,4444,0.1898506966969572,2024-10-03 14:25:40,18001.517519393612,2463.2921293758313,Store F
TTD73,45856,clothing,Peshawar,12,4573,0.0022150075591961,2025-06-02 08:22:48,54754.44924518155,9012.427461879677,Store E
TTD74,24544,book,Faisabad,5,3438,0.2747867355977276,2024-07-16 00:33:22,12466.416015075063,1298.1288274136498,Store C
TTD75,84823,clothing,Karachi,10,1432,0.0408264672496274,2025-03-02 18:23:20,13735.364988985337,1883.3301908008775,Store D
TTD76,84692,clothing,Faisabad,10,3525,0.070167849348045,2025-04-25 09:20:29,32776.583310481416,6370.160543831958,Store C
TTD77,30299,clothing,Queeta,4,2780,0.024143137334187,2025-06-01 14:39:15,10851.52831284384,3042.6518880968033,Store F
TTD78,34259,book,Islamabad,9,834,0.0668217782074135,2024-09-09 08:39:15,7004.435732775154,1192.0482279124253,Store A
TTD79,67735,Electronics,Lhore,11,1330,0.05005823412112,2024-02-05 21:46:19,13897.648034808015,1482.7545708858263,Store B
TTD80,70355,book,Karachi,18,4783,0.0300528391076969,2025-01-25 17:37:35,83506.63086986195,12893.274104622547,Store D
TTD81,88240,clothing,Peshawar,8,4999,0.084729329564022,2025-02-06 11:14:22,36603.50465207563,7879.908753809329,Store E
TTD82,94964,clothing,Peshawar,18,4317,0.1916358905049187,2025-10-16 10:28:40,62814.741492424786,11117.554057553505,Store E
TTD83,44797,Grocery,Faisabad,9,3653,0.0034403348427176,2025-02-16 04:28:03,32763.892111375975,5899.875427053145,Store C
TTD84,51219,Grocery,Queeta,2,4104,0.0765969800362104,2024-08-29 15:05:51,7579.291987862785,896.7351511546912,Store F
TTD85,42735,book,Karachi,5,2345,0.2364473182474502,2025-04-09 08:35:46,8952.655193548646,1470.7972132024508,Store D
TTD86,79957,Grocery,Islamabad,10,4536,0.2171367707053666,2024-01-04 01:53:43,35510.67608080457,5193.289683319985,Store A
TTD87,19187,Grocery,Karachi,17,3630,0.116696989903145,2025-09-27 20:06:09,54508.62875307692,12572.193453284666,Store D
TTD88,58237,Grocery,Karachi,15,4560,0.1055162324980237,2025-02-11 00:21:27,61182.68969713518,12006.290480227164,Store D
TTD89,91363,book,Karachi,18,3912,0.0261372174220319,2025-07-25 08:29:04,68575.5216980102,18819.070884133373,Store D
TTD90,94382,clothing,Karachi,15,4504,0.2442313925117166,2025-08-20 18:49:19,51059.72712190843,6536.348763941026,Store D
TTD91,57604,book,Peshawar,14,832,0.2824417326682444,2024-12-05 21:48:51,8358.118697880289,2061.1497937916515,Store E
TTD92,94850,book,Karachi,4,2188,0.0128912985592755,2025-12-06 09:48:39,8639.17535500922,2159.126295453753,Store D
TTD93,76559,Grocery,Queeta,5,4208,0.280062916458128,2024-11-05 14:05:52,15147.476237720988,1606.9771646215688,Store F
TTD94,66855,clothing,Karachi,1,1599,0.2670291636308999,2025-02-09 07:57:26,1172.020367354191,144.02212617600327,Store D
TTD95,26585,sports,Queeta,18,3179,0.1828416211533356,2025-02-27 12:38:50,46759.43675436383,8798.034499686786,Store F
TTD96,73425,Electronics,Karachi,15,1709,0.0882676879197999,2024-02-05 16:46:09,23372.25782017593,4977.396410185161,Store D
TTD97,39678,book,Queeta,2,4746,0.0341184215263705,2025-11-08 20:42:00,9168.147942871692,1486.5449995612414,Store F
TTD98,47681,clothing,Peshawar,15,1199,0.2829498128308869,2024-08-09 14:43:42,12896.147616236498,2588.728823246694,Store E
TTD99,74759,clothing,Islamabad,19,803,0.2894875823989348,2024-02-16 19:16:49,10840.287955339452,1847.5290686157368,Store A
TTD100,95998,book,Lhore,3,3516,0.2879223238780876,2024-08-17 09:28:31,7510.995327733932,1865.4303262593933,Store B
TTD101,49200,clothing,Peshawar,2,2149,0.2753473102220576,2025-02-14 12:51:35,3114.5572606655965,376.85680471471454,Store E
TTD102,32821,sports,Peshawar,4,1627,0.1668565236072983,2024-10-08 17:15:36,5422.097744363703,1497.2795565674305,Store E
TTD103,89948,book,Lhore,6,914,0.1369794550117761,2024-11-10 01:43:56,4732.80466871542,850.6876912449725,Store B
TTD104,67064,book,Peshawar,5,4166,0.2613829403932527,2025-02-25 15:17:11,15385.393351608545,3615.8298590228155,Store E
TTD105,78810,sports,Peshawar,3,4290,0.0452706191757676,2024-07-31 18:25:14,12287.367131207871,1681.7222337628814,Store E
TTD106,35095,book,Lhore,13,1111,0.0730083059622636,2025-03-15 01:11:49,13388.541036987026,2400.183194046759,Store B
TTD107,11863,Grocery,Islamabad,9,3276,0.2772798362453725,2025-03-17 07:43:43,21308.681308141437,5635.237963176833,Store A
TTD108,27596,clothing,Peshawar,2,2530,0.2434342883634563,2024-06-16 22:27:25,3828.2225008809114,791.3539648711595,Store E
TTD109,39487,book,Faisabad,7,3835,0.0492198224644413,2025-04-03 18:53:37,25523.693865942074,2671.4370685845806,Store C
TTD110,33614,clothing,Peshawar,5,1034,0.1003700802809863,2025-05-21 10:23:11,4651.086684947301,1291.855799889502,Store E
TTD111,74405,clothing,Queeta,16,1424,0.0871877541793689,2025-07-04 01:09:55,20797.51420877726,6046.105230723571,Store F
TTD112,13420,Grocery,Karachi,17,4136,0.052024023730668,2024-03-02 18:25:21,66654.08684344927,11754.604793679158,Store D
TTD113,37431,Electronics,Queeta,2,1180,0.2569524244999,2025-08-16 20:47:04,1753.592278180236,328.39488480607645,Store F
TTD114,85328,book,Lhore,6,1753,0.1133606477098844,2025-01-22 12:29:00,9325.672707387435,2661.677844530538,Store B
TTD115,74849,Grocery,Karachi,1,613,0.1077095263980727,2024-03-01 15:11:35,546.9740603179814,125.04044672611425,Store D
TTD116,73575,clothing,Queeta,14,1117,0.0158271047200807,2024-05-12 15:47:04,15390.495736387376,3423.0729007523832,Store F
TTD117,54204,Grocery,Peshawar,14,2808,0.0050628601909714,2024-09-30 01:29:59,39112.968840172536,11538.553316068,Store E
TTD118,14427,Grocery,Faisabad,9,1974,0.0063043780037659,2025-09-06 11:51:22,17653.996420385094,5211.419518467065,Store C
TTD119,99857,Electronics,Islamabad,19,2321,0.0465687933548492,2024-05-21 03:52:02,42045.3627818445,7357.276434422914,Store A
TTD120,85435,Electronics,Lhore,10,1622,0.1185629129268925,2025-05-27 19:13:14,14296.909552325804,2736.6956985676907,Store B
TTD121,47193,book,Lhore,11,1011,0.1909457342932322,2025-03-04 16:05:01,8997.492488924965,2312.434647136686,Store B
TTD122,98908,Electronics,Karachi,1,1760,0.1462242374319504,2025-01-03 20:44:25,1502.6453421197673,368.9989606508425,Store D
TTD123,14786,Grocery,Lhore,7,1589,0.2491119003529414,2025-03-22 13:33:49,8352.128332374234,1843.4970126523745,Store B
TTD124,99279,Electronics,Peshawar,3,302,0.2299792930278494,2024-09-10 05:53:18,697.6387605167685,166.2975450547074,Store E
TTD125,31534,Grocery,Lhore,11,4014,0.1912555458344553,2024-10-09 21:22:17,35709.30262922546,8208.694554045946,Store B
TTD126,47589,book,Peshawar,18,2224,0.102200027275267,2025-12-14 10:55:55,35940.72850811651,4367.66536007791,Store E
TTD127,82691,Electronics,Queeta,1,2731,0.0261728894569622,2024-03-05 06:31:59,2659.521838893036,588.338639226831,Store F
TTD128,92912,Grocery,Peshawar,1,599,0.0363422998958756,2024-12-17 18:01:28,577.2309623623705,144.05652294469735,Store E
TTD129,96567,sports,Lhore,4,1124,0.0256993856641719,2024-07-05 07:39:48,4380.455562053883,717.1964152408597,Store B
TTD130,47660,Grocery,Peshawar,18,1738,0.2104282485730216,2024-03-22 11:52:00,24700.962671641595,4103.321803808378,Store E
TTD131,89702,clothing,Peshawar,8,4695,0.0424218898729745,2024-10-07 08:29:24,35966.63381637108,7645.676839516015,Store E
TTD132,15876,clothing,Karachi,2,1637,0.1376819032177432,2025-05-19 02:54:39,2823.2294488651087,359.60586152532255,Store D
TTD133,16723,Grocery,Islamabad,5,3891,0.0968235904428632,2024-08-27 17:58:32,17571.2970479341,5030.846169522762,Store A
TTD134,35185,book,Peshawar,12,3615,0.1550437790311335,2024-11-27 00:23:58,36654.20086562943,8256.345103179177,Store E
TTD135,12915,Grocery,Queeta,11,148,0.0640370882619568,2025-05-31 00:48:34,1523.7476203095343,344.67358045806105,Store F
TTD136,23308,Grocery,Queeta,14,4335,0.1734669780022037,2025-09-10 17:41:43,50162.28910504626,5164.419570866094,Store F
TTD137,69803,Electronics,Islamabad,5,4081,0.1558028209659872,2025-11-20 03:24:54,17225.843438189033,3197.075933181998,Store A
TTD138,92183,sports,Queeta,9,3490,0.2749531072956876,2025-03-27 11:32:57,22773.72289984245,5670.060146384715,Store F
TTD139,21397,book,Islamabad,3,4840,0.0510495009185135,2024-06-23 00:22:28,13778.761246663185,1497.3884920101405,Store A
TTD140,45444,clothing,Lhore,17,192,0.0037329640781876,2025-02-26 23:27:06,3251.8156052487957,733.118888669836,Store B
TTD141,78303,sports,Karachi,13,4706,0.1767397587743434,2024-02-28 09:10:13,50365.41503770322,12001.330289786802,Store D
TTD142,62268,Electronics,Queeta,17,3144,0.2381670952122691,2025-09-20 15:37:57,40718.44509509464,7468.363631123764,Store F
TTD143,62110,sports,Islamabad,2,709,0.0924568300733239,2024-08-05 15:00:16,1286.8962149560266,281.9906077381103,Store A
TTD144,80913,Electronics,Lhore,8,1649,0.1972424527101242,2025-02-17 19:57:44,10589.977563848042,2505.9075693342174,Store B
TTD145,98298,clothing,Peshawar,1,175,0.2676782115224784,2025-08-28 11:17:04,128.1563129835663,28.635209267266635,Store E
TTD146,78743,book,Peshawar,12,3263,0.2092249045370381,2025-03-12 10:53:33,30963.589637947734,5951.127012592839,Store E
TTD147,65834,Electronics,Lhore,8,3111,0.247753495616834,2025-08-22 14:07:49,18721.911001088236,3514.392856629487,Store B
TTD148,98552,Electronics,Lhore,12,4164,0.1936045117683447,2025-04-22 20:39:20,40293.969755959355,11170.826788505254,Store B
TTD149,99328,Electronics,Peshawar,16,111,0.212734685861648,2025-11-27 13:42:44,1398.183197909713,155.88700685142686,Store E
TTD150,95984,Grocery,Islamabad,6,892,0.0542887355630891,2024-12-02 06:11:25,5061.446687266347,1406.8586179956014,Store A
TTD151,45744,Electronics,Karachi,17,3927,0.2076798016714869,2024-08-05 17:05:48,52894.504120213205,6437.111471496423,Store D
TTD152,11943,clothing,Faisabad,17,4940,0.2487172365725777,2025-05-19 16:18:07,63092.726472634924,10206.272598843316,Store C
TTD153,35861,sports,Queeta,4,4350,0.0877036071330263,2024-08-01 03:46:36,15873.957235885342,2970.949182022783,Store F
TTD154,85627,Grocery,Islamabad,6,2380,0.073776021704742,2025-12-09 15:11:30,13226.478410056285,2961.524516042764,Store A
TTD155,31049,Electronics,Karachi,14,2498,0.2208080863686741,2025-06-22 10:45:23,27249.89960351473,5809.88422089814,Store D
TTD156,74288,clothing,Islamabad,18,3527,0.2095355585874642,2024-07-04 01:11:04,50183.42552751625,9388.503563398146,Store A
TTD157,83919,Electronics,Peshawar,16,3229,0.0637214995773476,2024-11-18 14:48:55,48371.89244583591,10090.277721877324,Store E
TTD158,28013,clothing,Lhore,12,3718,0.1139409789389464,2025-10-13 17:31:39,39532.40928365997,11571.039774531604,Store B
TTD159,54007,Electronics,Karachi,17,137,0.1334312349216564,2025-12-27 00:40:02,2018.2386538674623,331.5664609865892,Store D
TTD160,78082,Grocery,Karachi,8,2259,0.1034058223609595,2024-03-23 23:36:54,16203.249978292739,2944.015451052632,Store D
TTD161,17083,book,Lhore,12,1578,0.024635493308221,2024-09-23 03:11:59,18469.502298715528,2084.2926379544956,Store B
TTD162,15133,Electronics,Karachi,12,2185,0.1934302576568539,2024-09-23 11:44:32,21148.258644237292,3731.9097482870875,Store D
TTD163,56295,book,Islamabad,18,2670,0.1700959323142685,2024-04-20 21:25:26,39885.18949297626,4258.329117903223,Store A
TTD164,17286,clothing,Karachi,14,4471,0.1052593218868594,2024-02-03 00:14:45,56005.39800581392,7386.25583613274,Store D
TTD165,13266,Electronics,Faisabad,10,2311,0.1009547736539557,2025-06-12 03:14:00,20776.935180857086,5801.618989473049,Store C
TTD166,42031,Electronics,Queeta,11,1075,0.0714444988366783,2024-08-17 06:07:43,10980.168801256279,2582.758634921643,Store F
TTD167,60521,Grocery,Queeta,8,3245,0.2035989705272771,2025-12-15 03:36:14,20674.570725111884,3553.3145176140083,Store F
TTD168,60986,book,Lhore,11,4572,0.1884869958999028,2024-07-02 19:41:07,40812.61200220209,10948.022534850932,Store B
TTD169,77608,sports,Lhore,2,3678,0.0453476845814877,2025-01-09 16:54:44,7022.422432218576,1287.6851891481178,Store B
TTD170,96339,sports,Islamabad,5,4784,0.2236843506079231,2024-07-19 18:13:22,18569.470333458477,3998.1873813875686,Store A
TTD171,75835,Electronics,Lhore,4,4128,0.0870760698669527,2024-11-13 01:16:13,15074.199934356877,2896.555437849295,Store B
TTD172,94682,clothing,Islamabad,14,1298,0.2571208048770227,2025-11-07 18:43:55,13499.600733774743,3768.8794007556694,Store A
TTD173,84048,Grocery,Islamabad,11,4774,0.112141967866887,2025-11-28 18:00:22,46624.976699438295,10991.62270352062,Store A
TTD174,24034,clothing,Karachi,2,735,0.0749708235245418,2025-05-14 07:39:10,1359.7928894189236,293.8347808304525,Store D
TTD175,20634,Grocery,Islamabad,19,4613,0.1710060948133245,2024-12-24 06:31:00,72658.82880789654,15709.170747407825,Store A
TTD176,21353,book,Faisabad,3,4710,0.0704987760217046,2024-09-08 20:06:23,13133.852294813314,3104.8159032452186,Store C
TTD177,86243,Electronics,Lhore,1,4943,0.0491724278388719,2025-10-19 11:15:05,4699.940689192456,606.6512658507007,Store B
TTD178,38567,Grocery,Peshawar,5,3108,0.2952220561676834,2025-07-16 10:58:35,10952.249247154201,2267.130775343933,Store E
TTD179,52637,Electronics,Peshawar,9,577,0.0183289441147934,2024-09-22 08:03:12,5097.817793211878,865.3509621208382,Store E
TTD180,58970,book,Lhore,1,1444,0.2318926280878695,2025-11-12 11:05:18,1109.1470450411164,242.6385275937524,Store B
TTD181,47709,Grocery,Lhore,5,2077,0.2724720789492677,2025-09-10 08:46:19,7555.377460111855,2104.104159866175,Store B
TTD182,86372,sports,Faisabad,11,3441,0.1975326221963826,2025-12-12 04:15:56,30374.192717244725,6516.605349353943,Store C
TTD183,87364,book,Faisabad,10,1775,0.0767734784517549,2025-10-17 02:31:18,16387.27075748135,2612.9921253890957,Store C
TTD184,60541,book,Karachi,1,1335,0.1903318309289096,2025-11-07 04:48:08,1080.9070057099057,255.11114111761842,Store D
TTD185,38388,book,Faisabad,14,1479,0.0580183172482408,2025-04-29 09:15:32,19504.672723057927,4922.331500086828,Store C
TTD186,50545,clothing,Queeta,8,4626,0.1288459158013015,2024-08-21 13:01:46,32239.670348025433,5704.149193553661,Store F
TTD187,29074,book,Peshawar,9,3203,0.0296506501343458,2025-04-29 14:42:09,27972.260708577214,6188.727020205202,Store E
TTD188,59765,clothing,Lhore,2,4498,0.1239535320477292,2024-11-15 09:50:08,7880.914025698628,1480.9562120196522,Store B
TTD189,89996,Grocery,Faisabad,10,1486,0.2991465090101184,2025-04-29 03:34:26,10414.68287610964,2930.754606144478,Store C
TTD190,48199,book,Islamabad,9,1251,0.1289019516408702,2024-09-25 08:19:32,9807.692926475442,2463.4725357533985,Store A
TTD191,14122,Grocery,Queeta,11,2134,0.1796061248489518,2025-04-06 15:45:54,19257.925825295704,3052.116257410073,Store F
TTD192,14407,clothing,Islamabad,10,4362,0.1751047695517501,2024-08-04 17:27:23,35981.929952152655,4037.8223797118612,Store A
TTD193,51087,sports,Peshawar,16,2453,0.014264843468277,2024-09-28 02:51:13,38688.13342355706,7116.293267089363,Store E
TTD194,17438,sports,Queeta,12,4817,0.0736079323986558,2025-03-09 15:35:42,53549.1670756281,6841.75130432439,Store F
TTD195,35517,book,Karachi,6,1253,0.2204676761161877,2024-09-19 12:57:48,5860.524010958501,1501.9279435913895,Store D
TTD196,18911,Grocery,Faisabad,5,1745,0.1198024306725339,2024-01-28 00:20:55,7679.723792382141,1039.981832006499,Store C
TTD197,16962,Electronics,Lhore,13,2620,0.2894969996296601,2024-03-25 08:13:41,24199.732192613777,5727.794696258838,Store B
TTD198,41801,book,Queeta,9,2179,0.1498744761241721,2024-02-05 12:30:18,16671.81164872886,4455.505091472573,Store F
TTD199,65530,sports,Faisabad,3,1545,0.195997785719567,2025-08-31 05:39:19,3726.550263189807,826.7949572271327,Store C
TTD200,38340,book,Peshawar,13,1494,0.2154317383584312,2024-06-25 14:24:46,15237.884777602549,1697.9935037734456,Store E
TTD201,31380,clothing,Faisabad,17,3362,0.1291090806512907,2025-07-19 17:13:35,49774.899604456135,5662.854292093241,Store C
TTD202,58039,clothing,Islamabad,5,3095,0.2496714591727772,2024-04-04 00:01:50,11611.334169301272,1410.7720493759566,Store A
TTD203,44082,sports,Lhore,7,772,0.2608065723266078,2025-08-03 12:47:00,3994.6012831470116,497.6998458803842,Store B
TTD204,71172,Grocery,Lhore,10,1658,0.1909301289283521,2025-12-07 17:14:51,13414.378462367924,3853.440237651198,Store B
TTD205,96671,Grocery,Lhore,9,2892,0.2058315955195603,2025-08-31 02:56:49,20670.615231816882,2543.124449262074,Store B
TTD206,60785,sports,Peshawar,8,55,0.0172078901510384,2024-12-29 11:35:26,432.4285283335431,84.88425467627376,Store E
TTD207,36193,clothing,Karachi,11,3543,0.1842931723370736,2024-01-02 23:10:24,31790.542194507234,6909.632196303846,Store D
TTD208,58657,clothing,Queeta,17,482,0.2024319705948287,2024-01-25 02:00:47,6535.272432945973,1445.9175643920962,Store F
TTD209,30883,Electronics,Islamabad,5,4132,0.0108318288547988,2024-09-04 16:39:01,20436.214415859857,6033.199519207131,Store A
TTD210,60323,clothing,Faisabad,10,1963,0.1692059412223799,2024-05-30 01:19:57,16308.487373804683,3585.4492021049155,Store C
TTD211,73292,sports,Karachi,16,327,0.1011947534923786,2025-10-14 06:12:45,4702.549049727875,1397.0295754247343,Store D
TTD212,13466,sports,Faisabad,4,624,0.1830061320049951,2024-07-29 21:32:22,2039.216694515532,604.4228209090327,Store C
TTD213,38762,book,Queeta,16,2860,0.1374540722892817,2024-02-21 03:39:28,39470.101652042475,9216.678127594707,Store F
TTD214,23894,Electronics,Lhore,13,4444,0.2583917286515926,2024-09-20 08:36:07,42844.19305234019,6072.532041053215,Store B
TTD215,34882,sports,Queeta,4,2901,0.0434048978978029,2025-05-17 00:50:32,11100.329564793896,2079.7229961343337,Store F
